"Year","State","Commodity","Measurement","Unit","Domain","Category","Value"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FLUAZINAM = 129098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","0.274"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(FLUOPYRAM = 80302)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(IPRODIONE = 109801)","1.131"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(MEFENOXAM = 113502)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(METCONAZOLE = 125619)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","3.264"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(OXYTETRACYCLINE CALC = 6321)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)","0.223"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(PYRIMETHANIL = 288201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(STREPTOMYCES LYDICUS = 6327)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(SULFUR = 77501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(TEA TREE OIL = 28853)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","FUNGICIDE","(ZIRAM = 34805)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","0.031"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(CLETHODIM = 121011)","0.138"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(CLOPYRALID MONO SALT = 117401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(DICHLOBENIL = 27401)","2.464"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(DIURON = 35505)","1.565"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","0.272"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","1.476"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","0.902"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(MESOTRIONE = 122990)","0.167"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(NORFLURAZON = 105801)","2.559"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(ORYZALIN = 104201)","5.053"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(OXYFLUORFEN = 111601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(PARAQUAT = 61601)","0.816"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(PENDIMETHALIN = 108501)","3.304"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(RIMSULFURON = 129009)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(S-METOLACHLOR = 108800)","1.193"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(SETHOXYDIM = 121001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(SIMAZINE = 80807)","2.292"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(SULFENTRAZONE = 129081)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","HERBICIDE","(TERBACIL = 12701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ACETAMIPRID = 99050)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","0.127"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(BT KURSTAKI SA-11 = 6519)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(CYANTRANILIPROLE = 90098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(DIAZINON = 57801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ESFENVALERATE = 109303)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(FERRIC SODIUM EDTA = 139114)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(MALATHION = 57701)","1.979"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(METHOMYL = 90301)","1.089"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(NOVALURON = 124002)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PHOSMET = 59201)","1.148"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(PYRETHRINS = 69001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINETORAM = 110007)","0.097"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(SPINOSAD = 110003)","0.142"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)","0.088"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","0.043"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(BT KURSTAKI SA-12 = 6518)"," (NA)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CAPRIC ACID = 128955)","10.489"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CAPRYLIC ACID = 128919)","15.425"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(DIPHACINONE = 67701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(FORCHLORFENURON = 128819)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(HYDROGEN PEROXIDE = 595)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(INDAZIFLAM = 80818)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(IRON PHOSPHATE = 34903)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(METHYL ANTHRANILATE = 128725)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(MINERAL OIL = 63502)","15.572"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(NAA, POTASSIUM SALT = 56003)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(PEROXYACETIC ACID = 63201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)","0.417"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","LB / ACRE / YEAR, AVG","OTHER","(ZINC PHOSPHIDE = 88601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BACILLUS PUMILUS = 6485)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)","1.8"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(BOSCALID = 128008)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CAPTAN = 81301)","1.6"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER OXIDE = 25601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(CYPRODINIL = 288202)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FENHEXAMID = 90209)","1.1"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FLUAZINAM = 129098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(FLUOPYRAM = 80302)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(IPRODIONE = 109801)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(MEFENOXAM = 113502)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(METCONAZOLE = 125619)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(MONO-POTASSIUM SALT = 76416)","2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(OXYTETRACYCLINE CALC = 6321)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(POLYOXIN D ZINC SALT = 230000)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PROPICONAZOLE = 122101)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PYRACLOSTROBIN = 99100)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(PYRIMETHANIL = 288201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(STREPTOMYCES LYDICUS = 6327)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(SULFUR = 77501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(TEA TREE OIL = 28853)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","FUNGICIDE","(ZIRAM = 34805)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(2,4-D, DIMETH. SALT = 30019)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)","1"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CLETHODIM = 121011)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(CLOPYRALID MONO SALT = 117401)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DICHLOBENIL = 27401)","1.1"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(DIURON = 35505)","1.1"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(FLUMIOXAZIN = 129034)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)","1.5"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(GLYPHOSATE ISO. SALT = 103601)","1.7"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(HALOSULFURON-METHYL = 128721)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ISOXABEN = 125851)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(MESOTRIONE = 122990)","1.7"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(NORFLURAZON = 105801)","1"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(ORYZALIN = 104201)","1.6"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(OXYFLUORFEN = 111601)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PARAQUAT = 61601)","1.4"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PENDIMETHALIN = 108501)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(PRONAMIDE = 101701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(RIMSULFURON = 129009)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(S-METOLACHLOR = 108800)","1"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SETHOXYDIM = 121001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SIMAZINE = 80807)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(SULFENTRAZONE = 129081)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","HERBICIDE","(TERBACIL = 12701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ACETAMIPRID = 99050)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(BIFENTHRIN = 128825)","1.7"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(BT KURSTAKI ABTS-351 = 6522)","2.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(BT KURSTAKI SA-11 = 6519)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(CYANTRANILIPROLE = 90098)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(DIAZINON = 57801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ESFENVALERATE = 109303)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(FENPROPATHRIN = 127901)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(FERRIC SODIUM EDTA = 139114)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(MALATHION = 57701)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(METHOMYL = 90301)","1.4"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(METHOXYFENOZIDE = 121027)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(NOVALURON = 124002)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(PHOSMET = 59201)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(PIPERONYL BUTOXIDE = 67501)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(PYRETHRINS = 69001)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(SPINETORAM = 110007)","1.3"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(SPINOSAD = 110003)","1.8"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(THIAMETHOXAM = 60109)","1.2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)","1.7"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(BT KURSTAKI SA-12 = 6518)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CAPRIC ACID = 128955)","1.5"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CAPRYLIC ACID = 128919)","1.5"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(CYTOKININS = 116801)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(DIPHACINONE = 67701)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(FORCHLORFENURON = 128819)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(HYDROGEN PEROXIDE = 595)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(INDAZIFLAM = 80818)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(IRON PHOSPHATE = 34903)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(METHYL ANTHRANILATE = 128725)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(MINERAL OIL = 63502)","2.4"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(NAA, POTASSIUM SALT = 56003)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(PEROXYACETIC ACID = 63201)"," (D)"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(REYNOUTRIA SACHALINE = 55809)","2"
2017,"OREGON","BLUEBERRIES","APPLICATIONS","NUMBER, AVG","OTHER","(ZINC PHOSPHIDE = 88601)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(AZOXYSTROBIN = 128810)","23"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BACILLUS PUMILUS = 6485)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BACILLUS SUBTILIS = 6479)","13"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(BOSCALID = 128008)","19"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CAPTAN = 81301)","41"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CHLOROTHALONIL = 81901)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER HYDROXIDE = 23401)","22"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER OXIDE = 25601)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(COPPER SULFATE = 24401)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(CYPRODINIL = 288202)","45"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FENBUCONAZOLE = 129011)","54"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FENHEXAMID = 90209)","17"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FLUAZINAM = 129098)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FLUDIOXONIL = 71503)","45"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(FLUOPYRAM = 80302)"," (D)"
2017,"OREGON","BLUEBERRIES","TREATED","PCT OF AREA BEARING, AVG","FUNGICIDE","(IPRODIONE = 109801)","21"
